genesymbol,canonical_marker,cell_type,germ_layer,human,human_sensitivity,human_specificity,mouse,mouse_sensitivity,mouse_specificity,ncbi_tax_id,organ,ubiquitiousness
DES,True,Podocytes,Mesoderm,True,0.0,0.00946372,True,0.0,0.0233186,9606,Kidney,0.021
DES,True,Myoblasts,Mesoderm,True,0.0,0.0093985,True,1.0,0.0224135,9606,Skeletal muscle,0.021
DES,True,Cardiomyocytes,Mesoderm,True,0.0,0.0093985,True,0.783333,0.0203543,9606,Heart,0.021
HAND2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0093985,True,0.0166667,0.00193237,9606,Heart,0.004
HAND1,True,Cardiomyocytes,Mesoderm,True,0.0,0.014411,True,0.0,0.00193237,9606,Heart,0.005
GATA6,True,Cardiomyocytes,Mesoderm,True,0.0,0.00469925,True,0.316667,0.0199678,9606,Heart,0.019
GATA6,True,Macrophages,Mesoderm,True,0.0,0.00471698,True,0.0040404,0.02167,9606,Immune system,0.019
GATA6,True,Sertoli cells,Mesoderm,True,0.0,0.00469925,True,0.605263,0.0196823,9606,Reproductive,0.019
MYL2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.916667,0.00302738,9606,Heart,0.005
ACTA1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00250627,True,0.0333333,0.00405797,9606,Heart,0.004
VLDLR,True,Neuroblasts,Ectoderm,True,0.0,0.0037594,True,0.0,0.0,9606,Brain,0.025
VLDLR,True,Oligodendrocytes,Ectoderm,True,0.0,0.00379267,True,0.0,0.0,9606,Brain,0.025
VLDLR,True,Cardiomyocytes,Mesoderm,True,0.0,0.0037594,True,0.0,0.0,9606,Heart,0.025
ALPK3,True,Cardiomyocytes,Mesoderm,True,0.0,0.000626566,True,0.0666667,0.000257649,9606,Heart,0.0
RBM24,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.005
CKMT2,True,Cardiomyocytes,Mesoderm,True,0.0,0.00093985,True,0.4,0.000708535,9606,Heart,0.002
SPEG,True,Smooth muscle cells,Mesoderm,True,0.0,0.000315358,True,0.0,0.0,9606,Smooth muscle,0.005
MYH7B,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0666667,0.0,9606,Heart,0.0
MYOM2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0172306,True,0.483333,0.000193237,9606,Heart,0.004
PDLIM5,True,Cardiomyocytes,Mesoderm,True,0.0,0.0858396,True,0.75,0.0294364,9606,Heart,0.041
MYH7,True,Cardiomyocytes,Mesoderm,True,0.0,0.000313283,True,0.383333,0.000257649,9606,Heart,0.001
PLN,True,Cardiomyocytes,Mesoderm,True,0.0,0.0134712,True,0.833333,0.00154589,9606,Heart,0.006
PLN,True,Smooth muscle cells,Mesoderm,True,0.666667,0.00914538,True,0.198347,0.00323332,9606,Smooth muscle,0.006
TCAP,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.003
SORBS2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0203634,True,0.0,0.0,9606,Heart,0.046
RYR2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.008
ACTC1,True,Cardiomyocytes,Mesoderm,True,0.0,0.0134712,True,1.0,0.00463768,9606,Heart,0.011
ACTC1,True,Smooth muscle cells,Mesoderm,True,0.047619,0.013245,True,0.0826446,0.00788929,9606,Smooth muscle,0.011
MYL3,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.933333,0.00599034,9606,Heart,0.008
PDE4D,True,Cardiomyocytes,Mesoderm,True,0.0,0.0153509,True,0.15,0.0214493,9606,Heart,0.021
NEXN,True,Cardiomyocytes,Mesoderm,True,0.0,0.0169173,True,0.733333,0.0100483,9606,Heart,0.014
NEXN,True,Smooth muscle cells,Mesoderm,True,0.428571,0.0141911,True,0.46281,0.00931195,9606,Smooth muscle,0.014
FHL2,True,Cardiomyocytes,Mesoderm,True,0.0,0.10401,True,0.85,0.0254428,9606,Heart,0.043
FHL2,True,Smooth muscle cells,Mesoderm,True,0.238095,0.103122,True,0.0826446,0.0281945,9606,Smooth muscle,0.043
FHL2,True,Endothelial cells,Mesoderm,True,0.173077,0.101684,True,0.00260417,0.0299656,9606,Vasculature,0.043
FHL2,True,NK cells,Mesoderm,True,0.0,0.106479,True,0.0,0.0287909,9606,Immune system,0.043
MYBPC3,True,Cardiomyocytes,Mesoderm,True,0.0,0.00093985,True,0.833333,0.000128824,9606,Heart,0.003
TTN,True,Myoblasts,Mesoderm,True,0.0,0.0112782,True,0.0,0.0,9606,Skeletal muscle,0.007
TTN,True,Cardiomyocytes,Mesoderm,True,0.0,0.0112782,True,0.0,0.0,9606,Heart,0.007
GPIHBP1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00469925,True,0.0666667,0.0194525,9606,Heart,0.017
GPIHBP1,True,Kupffer cells,Mesoderm,True,0.0,0.00469925,True,0.09375,0.0194818,9606,Liver,0.017
GPIHBP1,True,Endothelial cells,Mesoderm,True,0.134615,0.000323834,True,0.334635,0.00330701,9606,Vasculature,0.017
MFN2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0075188,True,0.416667,0.0162963,9606,Heart,0.016
ASB2,True,Cardiomyocytes,Mesoderm,True,0.0,0.00344612,True,0.366667,0.00483092,9606,Heart,0.005
ART3,True,Cardiomyocytes,Mesoderm,True,0.0,0.016604,True,0.25,0.0222222,9606,Heart,0.021
RRAD,True,Smooth muscle cells,Mesoderm,True,0.285714,0.00346894,True,0.0,0.0,9606,Smooth muscle,0.007
RRAD,True,Cardiomyocytes,Mesoderm,True,0.0,0.00532581,True,0.0,0.0,9606,Heart,0.007
JPH2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.333333,0.00186795,9606,Heart,0.002
JPH2,True,Smooth muscle cells,Mesoderm,True,0.0,0.0,True,0.14876,0.00200466,9606,Smooth muscle,0.002
HSPB7,True,Cardiomyocytes,Mesoderm,True,0.0,0.00438596,True,0.683333,0.00109501,9606,Heart,0.004
MYOZ2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.666667,0.000128824,9606,Heart,0.002
ENO3,True,Cardiomyocytes,Mesoderm,True,0.0,0.000313283,True,0.766667,0.00779388,9606,Heart,0.01
TRDN,True,Cardiomyocytes,Mesoderm,True,0.0,0.00845865,True,0.0,0.0,9606,Heart,0.004
ACTN2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.7,0.00380032,9606,Heart,0.005
TNNI1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00908521,True,0.0,0.0,9606,Heart,0.009
TNNI1,True,Loop of Henle cells,Mesoderm,True,0.0,0.00908806,True,0.0,0.0,9606,Kidney,0.009
SMPX,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.006
SMPX,True,Mast cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Immune system,0.006
MYL7,True,Cardiomyocytes,Mesoderm,True,0.0,0.0100251,True,0.566667,0.00470209,9606,Heart,0.009
TBX20,True,Fibroblasts,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Connective tissue,0.004
TBX20,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.004
TRIM63,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.002
MB,True,Cardiomyocytes,Mesoderm,True,0.0,0.00156642,True,0.0666667,6.44122e-05,9606,Heart,0.001
CCN2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0996241,True,0.05,0.0123027,9606,Heart,0.028
CCN2,True,Fibroblasts,Mesoderm,True,0.576577,0.0824408,True,0.106335,0.00970746,9606,Connective tissue,0.028
CCN2,True,Pericytes,Mesoderm,True,0.142857,0.099529,True,0.0371901,0.0120576,9606,Vasculature,0.028
CCN2,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.0996241,True,0.617647,0.0111247,9606,Lungs,0.028
CCN2,True,Endothelial cells,Mesoderm,True,0.644231,0.0812824,True,0.00130208,0.0130256,9606,Vasculature,0.028
CCN2,True,Tanycytes,Ectoderm,True,0.0,0.0996241,True,0.0952381,0.0123362,9606,Brain,0.028
CCN2,True,Hepatic stellate cells,Endoderm,True,1.0,0.0990596,True,0.5,0.0123853,9606,Liver,0.028
CCN2,True,Podocytes,Mesoderm,True,0.863636,0.0943218,True,0.277778,0.0121411,9606,Kidney,0.028
MYL4,True,Cardiomyocytes,Mesoderm,True,0.0,0.0291353,True,0.416667,0.00856683,9606,Heart,0.016
CPT1A,True,Cardiomyocytes,Mesoderm,True,0.0,0.00971178,True,0.0,0.0117874,9606,Heart,0.011
SOX18,True,Cardiomyocytes,Mesoderm,True,0.0,0.0197368,True,0.0,0.0,9606,Heart,0.012
SOX18,True,Endothelial cells,Mesoderm,True,0.365385,0.00809585,True,0.0,0.0,9606,Vasculature,0.012
NOTCH1,True,Hematopoietic stem cells,Mesoderm,True,0.0,0.00469925,True,0.0625,0.00752266,9606,Bone,0.007
NOTCH1,True,Immature neurons,Ectoderm,True,0.0,0.00469925,True,0.0,0.00763604,9606,Brain,0.007
NOTCH1,True,Thymocytes,Endoderm,True,0.0,0.00469925,True,0.0,0.00763555,9606,Thymus,0.007
NOTCH1,True,Retinal progenitor cells,Ectoderm,True,0.0,0.00469925,True,0.0,0.00763996,9606,Eye,0.007
NOTCH1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00469925,True,0.0,0.00766506,9606,Heart,0.007
SLN,True,Cardiomyocytes,Mesoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Heart,0.003
CSRP3,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.916667,0.00289855,9606,Heart,0.005
TXLNB,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.001
ATP2A2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0473058,True,0.85,0.162383,9606,Heart,0.144
CKM,True,Cardiomyocytes,Mesoderm,True,0.0,0.00219298,True,0.766667,0.000386473,9606,Heart,0.003
CKB,True,Cardiomyocytes,Mesoderm,True,0.0,0.232143,True,0.05,0.524638,9606,Heart,0.469
IL11RA,True,Cardiomyocytes,Mesoderm,True,0.0,0.0197368,False,0.0,0.0,9606,Heart,0.004
ZFPM2,True,Cardiomyocytes,Mesoderm,True,0.0,0.00313283,True,0.0,0.0,9606,Heart,0.0
BDNF,True,Cardiomyocytes,Mesoderm,True,0.0,0.0018797,True,0.0,0.0146216,9606,Heart,0.012
GJA5,True,Endothelial cells,Mesoderm,True,0.00961538,0.00129534,True,0.00390625,0.00155227,9606,Vasculature,0.002
GJA5,True,Cardiomyocytes,Mesoderm,True,0.0,0.00156642,True,0.15,0.00109501,9606,Heart,0.002
FMOD,True,Cardiomyocytes,Mesoderm,True,0.0,0.00595238,True,0.0,0.00914654,9606,Heart,0.009
MTTP,True,Enterocytes,Endoderm,True,0.0,0.00910232,True,0.493377,0.00562717,9606,GI tract,0.014
MTTP,True,Cardiomyocytes,Mesoderm,True,0.0,0.00908521,True,0.0,0.0151369,9606,Heart,0.014
SLC5A1,True,Proximal tubule cells,Mesoderm,True,0.0,0.00219367,True,0.0,0.0,9606,Kidney,0.011
SLC5A1,True,Enterocytes,Endoderm,True,0.0,0.00219711,True,0.0,0.0,9606,GI tract,0.011
SLC5A1,True,Cardiomyocytes,Mesoderm,True,0.0,0.00219298,True,0.0,0.0,9606,Heart,0.011
TRPV1,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Heart,0.001
TRPV1,True,Urothelial cells,Mesoderm,True,0.0,0.0,True,0.0,0.0,9606,Urinary bladder,0.001
SGPL1,True,Cardiomyocytes,Mesoderm,True,0.0,0.0460526,True,0.0,0.0,9606,Heart,0.034
HMGB2,True,Gamma delta T cells,Mesoderm,True,0.386667,0.32403,True,0.222222,0.262134,9606,Immune system,0.279
HMGB2,True,Cardiomyocytes,Mesoderm,True,0.0,0.325501,True,0.0666667,0.262866,9606,Heart,0.279
STC1,True,Principal cells,Mesoderm,True,0.0,0.0178571,True,0.0,0.0,9606,Kidney,0.005
STC1,True,Cardiomyocytes,Mesoderm,True,0.0,0.0178571,True,0.0,0.0,9606,Heart,0.005
FGF23,True,Osteocytes,Mesoderm,True,0.0,0.0,True,0.0,6.41643e-05,9606,Bone,0.0
FGF23,True,Cardiomyocytes,Mesoderm,True,0.0,0.0,True,0.0,6.44122e-05,9606,Heart,0.0
STRN,True,Cardiomyocytes,Mesoderm,True,0.0,0.00093985,True,0.0,0.0,9606,Heart,0.018
HEY2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0150376,True,0.0,0.00154589,9606,Heart,0.004
HEY2,True,Loop of Henle cells,Mesoderm,True,0.0,0.0150423,True,0.0,0.00153994,9606,Kidney,0.004
ADIPOR1,True,Sebocytes,Mesoderm,True,0.0,0.113722,True,0.0,0.222457,9606,Skin,0.206
ADIPOR1,True,Cardiomyocytes,Mesoderm,True,0.0,0.113722,True,0.316667,0.222093,9606,Heart,0.206
ADIPOR2,True,Cardiomyocytes,Mesoderm,True,0.0,0.0213033,True,0.0333333,0.0351047,9606,Heart,0.034
PDE1A,True,Cardiomyocytes,Mesoderm,True,0.0,0.0216165,True,0.0,0.0177134,9606,Heart,0.018
PDE1A,True,Interneurons,Ectoderm,True,0.0,0.0216165,True,0.235294,0.0150019,9606,Brain,0.018
CASQ2,True,Cardiomyocytes,Mesoderm,True,0.0,0.000313283,True,0.483333,0.0021256,9606,Heart,0.003
TPM1,True,Cardiomyocytes,Mesoderm,True,0.0,0.179198,True,0.0,0.0,9606,Heart,0.253
TPM1,True,Peritubular myoid cells,Mesoderm,True,0.339623,0.176489,True,0.0,0.0,9606,Reproductive,0.253
SSTR2,True,Cholangiocytes,Endoderm,True,0.0,0.0118704,True,0.0,0.0,9606,Liver,0.028
SSTR2,True,Enteroendocrine cells,Endoderm,True,0.0,0.0116609,True,0.0,0.0,9606,GI tract,0.028
SSTR2,True,Immature neurons,Ectoderm,True,0.0,0.0115915,True,0.0,0.0,9606,Brain,0.028
SLC4A2,True,Cholangiocytes,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Liver,0.007
SCTR,True,Cholangiocytes,Endoderm,True,0.0,0.0,True,0.0,0.0,9606,Liver,0.0
KRT7,True,Pulmonary alveolar type I cells,Endoderm,True,0.0,0.10119,True,1.0,0.0453347,9606,Lungs,0.056
KRT7,True,Epithelial cells,Mesoderm,True,0.0,0.10228,True,0.225806,0.0470618,9606,Epithelium,0.056
KRT7,True,Mammary epithelial cells,Mesoderm,True,1.0,0.100627,True,0.483871,0.0465475,9606,Mammary gland,0.056
KRT7,True,Trophoblast cells,Zygote,True,0.0,0.10119,True,0.0,0.0474174,9606,Embryo,0.056
KRT7,True,Cholangiocytes,Endoderm,True,0.32,0.0959256,True,1.0,0.0472951,9606,Liver,0.056
KRT7,True,Sebocytes,Mesoderm,True,0.0,0.10119,True,0.0,0.0474174,9606,Skin,0.056
KRT7,True,Ductal cells,Endoderm,True,0.914286,0.0921761,True,0.0,0.0474174,9606,Pancreas,0.056
KCNN2,True,Cholangiocytes,Endoderm,True,0.0,0.000320821,True,0.0,0.00436373,9606,Liver,0.003
GGT6,True,Cholangiocytes,Endoderm,True,0.12,0.00481232,True,0.0,0.00211769,9606,Liver,0.003
CFTR,True,Ionocytes,Mesoderm,True,0.0,0.00657895,True,1.0,0.00269542,9606,Lungs,0.003
CFTR,True,Cholangiocytes,Endoderm,True,0.12,0.00384986,True,0.0,0.00288776,9606,Liver,0.003
CFTR,True,Ductal cells,Endoderm,True,0.257143,0.00380108,True,0.0,0.00288739,9606,Pancreas,0.003
CCKBR,True,Cholangiocytes,Endoderm,True,0.0,0.000641643,True,0.0,0.000128345,9606,Liver,0.0
CCKBR,True,Neuroblasts,Ectoderm,True,0.0,0.000626566,True,0.0,0.000128337,9606,Brain,0.0
GGT1,True,Cholangiocytes,Endoderm,True,0.0,0.00192493,True,0.0,0.0121928,9606,Liver,0.01
JAG1,True,Intercalated cells,Mesoderm,True,0.0,0.0238095,True,0.111111,0.0283292,9606,Kidney,0.027
JAG1,True,Cholangiocytes,Endoderm,True,0.04,0.02342,True,0.0,0.0284284,9606,Liver,0.027
GPBAR1,True,Cholangiocytes,Endoderm,True,0.0,0.00352903,True,0.0,0.0,9606,Liver,0.001
GGT7,True,Cholangiocytes,Endoderm,True,0.0,0.000320821,True,0.0,0.00847077,9606,Liver,0.007
KRT19,True,Mammary epithelial cells,Mesoderm,True,1.0,0.170219,True,1.0,0.0635849,9606,Mammary gland,0.088
KRT19,True,Ductal cells,Endoderm,True,0.942857,0.162179,True,0.0,0.0654475,9606,Pancreas,0.088
KRT19,True,Luminal epithelial cells,Ectoderm,True,0.666667,0.168398,True,1.0,0.0646674,9606,Mammary gland,0.088
KRT19,True,Cholangiocytes,Endoderm,True,0.92,0.152711,True,1.0,0.0653276,9606,Liver,0.088
ONECUT2,True,Microfold cells,Endoderm,True,0.0,0.00344612,True,0.0,0.0131537,9606,GI tract,0.012
ONECUT2,True,Cholangiocytes,Endoderm,True,0.0,0.00352903,True,0.5,0.0130912,9606,Liver,0.012
ALPL,True,Pluripotent stem cells,,True,0.0,0.00407268,True,0.0,0.0105229,9606,,0.009
ALPL,True,Pericytes,Mesoderm,True,0.0,0.00408163,True,0.0,0.0106889,9606,Vasculature,0.009
ALPL,True,Cholangiocytes,Endoderm,True,0.0,0.00417068,True,0.0,0.0105243,9606,Liver,0.009
ALPL,True,Proximal tubule cells,Mesoderm,True,0.0,0.00407396,True,0.128571,0.00999033,9606,Kidney,0.009
ALPL,True,Osteoblasts,Mesoderm,True,0.0,0.00407268,True,0.72973,0.00881142,9606,Bone,0.009
HNF1B,True,Hepatoblasts,Endoderm,True,0.0,0.0093985,True,0.0,0.00461983,9606,Liver,0.005
HNF1B,True,Ductal cells,Endoderm,True,0.0,0.00950269,True,0.0,0.00461983,9606,Pancreas,0.005
HNF1B,True,Cholangiocytes,Endoderm,True,0.0,0.00962464,True,0.0,0.00462042,9606,Liver,0.005
ALB,True,Cholangiocytes,Endoderm,True,0.0133333,0.0282323,True,0.0,0.00378618,9606,Liver,0.008
ALB,True,Hepatocytes,Endoderm,True,0.972973,0.0167987,True,1.0,0.00122226,9606,Liver,0.008
ALB,True,Hepatoblasts,Endoderm,True,0.0,0.0278822,True,0.0,0.00378569,9606,Liver,0.008
TFF3,True,Proximal tubule cells,Mesoderm,True,0.0,0.0451269,True,0.0,0.0,9606,Kidney,0.022
TFF3,True,Cholangiocytes,Endoderm,True,0.56,0.0327238,True,0.0,0.0,9606,Liver,0.022
TFF3,True,Neurons,Ectoderm,True,0.0,0.0452403,True,0.0,0.0,9606,Brain,0.022
TFF3,True,Goblet cells,Endoderm,True,1.0,0.04,True,0.0,0.0,9606,GI tract,0.022
TFF1,True,Ductal cells,Endoderm,True,0.0571429,0.0199557,True,0.0,0.0,9606,Pancreas,0.006
TFF1,True,Foveolar cells,Endoderm,True,0.0,0.0203634,True,0.0,0.0,9606,GI tract,0.006
TFF1,True,Cholangiocytes,Endoderm,True,0.253333,0.0147578,True,0.0,0.0,9606,Liver,0.006
EPCAM,True,Epithelial cells,Mesoderm,True,0.911765,0.160861,True,0.645161,0.103125,9606,Epithelium,0.117
EPCAM,True,Cholangiocytes,Endoderm,True,0.653333,0.157202,True,1.0,0.104088,9606,Liver,0.117
EPCAM,True,Embryonic stem cells,Epiblast,True,0.0,0.16886,True,0.818182,0.103698,9606,Zygote,0.117
EPCAM,True,Langerhans cells,Mesoderm,True,0.0,0.17122,True,0.0,0.104203,9606,Skin,0.117
EPCAM,True,Epiblast cells,Zygote,True,0.0,0.16886,True,0.0,0.104203,9606,Embryo,0.117
CLDN4,True,Cholangiocytes,Endoderm,True,0.88,0.110363,True,0.5,0.0286209,9606,Liver,0.047
CLDN4,True,Ductal cells,Endoderm,True,1.0,0.118784,True,0.0,0.0286814,9606,Pancreas,0.047
CLDN4,True,Luminal epithelial cells,Ectoderm,True,0.8,0.125275,True,1.0,0.0278705,9606,Mammary gland,0.047
DEFB1,True,Ductal cells,Endoderm,True,0.4,0.0218562,True,0.0,0.00532563,9606,Pancreas,0.009
DEFB1,True,Cholangiocytes,Endoderm,True,0.08,0.0247032,True,0.0,0.00532632,9606,Liver,0.009
DEFB1,True,Loop of Henle cells,Mesoderm,True,0.0,0.0260107,True,0.0,0.00532563,9606,Kidney,0.009
CXCL1,True,Loop of Henle cells,Mesoderm,True,1.0,0.0454403,True,0.0,0.0305422,9606,Kidney,0.032
CXCL1,True,Myoblasts,Mesoderm,True,0.0,0.0457393,True,0.642857,0.0299917,9606,Skeletal muscle,0.032
CXCL1,True,Satellite cells,Mesoderm,True,0.0,0.0457393,True,1.0,0.0301066,9606,Skeletal muscle,0.032
CXCL1,True,Neurons,Ectoderm,True,0.0,0.0458687,True,0.0,0.0324162,9606,Brain,0.032
CXCL1,True,Macrophages,Mesoderm,True,0.0,0.0459119,True,0.0606061,0.029556,9606,Immune system,0.032
CXCL1,True,Endothelial cells,Mesoderm,True,0.0288462,0.0463083,True,0.0989583,0.026996,9606,Vasculature,0.032
CXCL1,True,Cholangiocytes,Endoderm,True,0.32,0.0391402,True,0.0,0.0305461,9606,Liver,0.032
CXCL6,True,Cholangiocytes,Endoderm,True,0.0533333,0.00352903,False,0.0,0.0,9606,Liver,0.001
TACSTD2,True,Ductal cells,Endoderm,True,0.971429,0.0886918,True,0.0,0.0,9606,Pancreas,0.033
TACSTD2,True,Cholangiocytes,Endoderm,True,0.346667,0.0923965,True,0.0,0.0,9606,Liver,0.033
ELF3,True,Cholangiocytes,Endoderm,True,0.893333,0.0978505,True,1.0,0.0333697,9606,Liver,0.048
SPP1,True,Osteoclasts,Mesoderm,True,0.0,0.0532581,True,0.0,0.0,9606,Bone,0.057
SPP1,True,Ductal cells,Endoderm,True,0.285714,0.050681,True,0.0,0.0,9606,Pancreas,0.057
SPP1,True,Cholangiocytes,Endoderm,True,0.04,0.0535772,True,0.0,0.0,9606,Liver,0.057
SPP1,True,Osteoblasts,Mesoderm,True,0.0,0.0532581,True,0.0,0.0,9606,Bone,0.057
LGALS4,True,Ductal cells,Endoderm,True,0.228571,0.036427,True,0.0,0.0307347,9606,Pancreas,0.032
LGALS4,True,Foveolar cells,Endoderm,True,0.0,0.0385338,True,0.333333,0.0305015,9606,GI tract,0.032
LGALS4,True,Cholangiocytes,Endoderm,True,0.613333,0.0247032,True,1.0,0.0306103,9606,Liver,0.032
CHAT,True,Neurons,Ectoderm,True,0.0,0.0,True,0.0244173,0.000204304,9606,Brain,0.001
CHAT,True,Interneurons,Ectoderm,True,0.0,0.0,True,0.00534759,0.00155864,9606,Brain,0.001
CHAT,True,Cholinergic neurons,Ectoderm,True,0.0,0.0,True,0.0,0.00160411,9606,Brain,0.001
SLC18A3,True,Dopaminergic neurons,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.002
SLC18A3,True,Cholinergic neurons,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.002
SLC18A3,True,Noradrenergic neurons,Ectoderm,True,0.0,0.00125313,True,0.0,0.0,9606,Brain,0.002
SLC5A7,True,Cholinergic neurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.002
SLC5A7,True,Interneurons,Ectoderm,True,0.0,0.0,True,0.0,0.0,9606,Brain,0.002
TAC1,True,Enteroendocrine cells,Endoderm,True,0.0,0.00535771,True,0.0,0.0,9606,GI tract,0.01
TAC1,True,Cholinergic neurons,Ectoderm,True,0.0,0.00532581,True,0.0,0.0,9606,Brain,0.01
TAC1,True,Enteric neurons,Endoderm,True,0.0,0.00532581,True,0.0,0.0,9606,GI tract,0.01
BRCA1,True,Germ cells,Mesoderm,True,0.180095,0.0191211,True,0.0,0.00123209,9606,Reproductive,0.007
BRCA1,True,Cholinergic neurons,Ectoderm,True,0.0,0.0297619,True,0.0,0.00121912,9606,Brain,0.007
ACLY,True,Hepatocytes,Endoderm,True,0.0540541,0.059588,True,0.325,0.0916693,9606,Liver,0.087
ACLY,True,Cholinergic neurons,Ectoderm,True,0.0,0.0595238,True,0.0,0.0922682,9606,Brain,0.087
PRG4,True,Delta cells,Endoderm,True,0.0,0.00157035,True,0.0,0.00443018,9606,Pancreas,0.004
PRG4,True,Chondrocytes,Mesoderm,True,0.0,0.00156642,True,0.3,0.00385728,9606,Connective tissue,0.004
PRG4,True,Fibroblasts,Mesoderm,True,0.0,0.00162285,True,0.061086,0.00277356,9606,Connective tissue,0.004
TNC,True,Chondrocytes,Mesoderm,True,0.0,0.0128446,True,0.0,0.0,9606,Connective tissue,0.033
CRTAC1,True,Chondrocytes,Mesoderm,True,0.0,0.00125313,True,0.0,0.00655738,9606,Connective tissue,0.005
CREB3L2,True,Chondrocytes,Mesoderm,True,0.0,0.0238095,True,0.166667,0.0234651,9606,Connective tissue,0.025
RUNX2,True,Mammary epithelial cells,Mesoderm,True,0.0,0.00877743,True,0.0,0.0,9606,Mammary gland,0.008
RUNX2,True,Chondrocytes,Mesoderm,True,0.0,0.00877193,True,0.0,0.0,9606,Connective tissue,0.008
RUNX2,True,Osteoblasts,Mesoderm,True,0.0,0.00877193,True,0.0,0.0,9606,Bone,0.008
ACAN,True,Chondrocytes,Mesoderm,True,0.0,0.000313283,True,0.766667,0.000450016,9606,Connective tissue,0.002
COL2A1,True,Müller cells,Ectoderm,True,0.0,0.0119048,True,0.473684,0.00642426,9606,Eye,0.009
COL2A1,True,Chondrocytes,Mesoderm,True,0.0,0.0119048,True,0.966667,0.00514304,9606,Connective tissue,0.009
COMP,True,Chondrocytes,Mesoderm,True,0.0,0.00657895,True,0.933333,0.00302154,9606,Connective tissue,0.005
MATN3,True,Chondrocytes,Mesoderm,True,0.0,0.00093985,True,0.4,0.0,9606,Connective tissue,0.001
RUNX3,True,Chondrocytes,Mesoderm,True,0.0,0.0206767,True,0.0,0.0,9606,Connective tissue,0.018
RUNX3,True,Pulmonary alveolar type II cells,Endoderm,True,0.0,0.0207612,True,0.0,0.0,9606,Lungs,0.018
RUNX3,True,Macrophages,Mesoderm,True,0.0,0.0207547,True,0.0,0.0,9606,Immune system,0.018
SOX6,True,Chondrocytes,Mesoderm,True,0.0,0.0225564,True,0.0,0.0,9606,Connective tissue,0.017
BMP2,True,Chondrocytes,Mesoderm,True,0.0,0.00845865,True,0.266667,0.00726455,9606,Connective tissue,0.008
BMP2,True,Endothelial cells,Mesoderm,True,0.0,0.00874352,True,0.0169271,0.00728892,9606,Vasculature,0.008
FGF18,True,Chondrocytes,Mesoderm,True,0.0,0.000626566,True,0.0,0.000707168,9606,Connective tissue,0.001
GLI3,True,Chondrocytes,Mesoderm,True,0.0,0.0056391,True,0.0,0.00218579,9606,Connective tissue,0.003
GLI3,True,Radial glia cells,Ectoderm,True,0.0,0.0056391,True,0.0,0.00218214,9606,Brain,0.003
PBX3,True,Chondrocytes,Mesoderm,True,0.0,0.0037594,True,0.0,0.00874317,9606,Connective tissue,0.009
PTHLH,True,Chondrocytes,Mesoderm,True,0.0,0.00250627,True,0.0,0.00244294,9606,Connective tissue,0.002
STAT1,True,Chondrocytes,Mesoderm,True,0.0,0.0567043,True,0.0,0.0,9606,Connective tissue,0.034
MMP13,True,Chondrocytes,Mesoderm,True,0.0,0.0,True,0.0,0.00334298,9606,Connective tissue,0.003
MMP13,True,Kupffer cells,Mesoderm,True,0.0,0.0,True,0.0,0.00334341,9606,Liver,0.003
